,filename,fileid,char_start_offset_edu,char_end_offset_edu,speech_edu_id,text_edu,Conflict_Type,Conflict_Target,Target_Country_Name,Conflict_Target_2,Target_Country_Name_2,Conflict_Target_Intermediate,Conflict_Target_Intermediate_2,char_start_offset_edu_original,char_end_offset_edu_original,speech_sentence_id,paragraph_id,paragraph_id_consecutive,paragraph_id_consecutive_per_file,Conflict_IDs,rstree_nodeid,rstree_nodeid_chain,rstree_relation_leaf,rstree_relation_chain,tokenized_edus,len_tokens_edus,sentence_id_consecutive,sentence_id_consecutive_per_file,rstree_edges,sat_value_rstree,rstree_nodeid_chain_subtree,rstree_relation_chain_subtree,rstree_edges_subtree,sat_value_subtree
3350,UNSC_2014_SPV.7219_spch009_edu_Australia.txt,UNSC_2014_SPV.7219_spch009,4526,4559,85,control of border crossing points,_,_,_,_,_,_,_,4534,4567,46,16,378,8,777.0,86,"['86', '176', '175', '177', '178', '188', '189', '190', '182', '183', '186', '187']",e-elaboration_nucleus,"['e-elaboration_nucleus', 'list', 'reason-S', 'reason-S_nucleus', 'concession', 'concession_nucleus', 'motivation', 'motivation_nucleus', 'cause_nucleus', 'means', 'means_nucleus', 'root']","['control', 'of', 'border', 'crossing', 'points']",5,1552,38,12,11,"['86', '176', '175', '177', '178', '188']","['e-elaboration_nucleus', 'list', 'reason-S', 'reason-S_nucleus', 'concession', 'concession_nucleus']",6,5
3351,UNSC_2014_SPV.7219_spch009_edu_Australia.txt,UNSC_2014_SPV.7219_spch009,4560,4628,86,monitored by the Organization for Security and Cooperation in Europe,_,_,_,_,_,_,_,4568,4636,46,16,378,8,777.0,87,"['87', '174', '86', '176', '175', '177', '178', '188', '189', '190', '182', '183', '186', '187']",restatement_nucleus,"['restatement_nucleus', 'e-elaboration', 'e-elaboration_nucleus', 'list', 'reason-S', 'reason-S_nucleus', 'concession', 'concession_nucleus', 'motivation', 'motivation_nucleus', 'cause_nucleus', 'means', 'means_nucleus', 'root']","['monitored', 'by', 'the', 'Organization', 'for', 'Security', 'and', 'Cooperation', 'in', 'Europe']",10,1552,38,14,13,"['87', '174', '86', '176', '175', '177', '178', '188']","['restatement_nucleus', 'e-elaboration', 'e-elaboration_nucleus', 'list', 'reason-S', 'reason-S_nucleus', 'concession', 'concession_nucleus']",8,7
3352,UNSC_2014_SPV.7219_spch009_edu_Australia.txt,UNSC_2014_SPV.7219_spch009,4629,4635,87,(OSCE),_,_,_,_,_,_,_,4637,4643,46,16,378,8,777.0,88,"['88', '87', '174', '86', '176', '175', '177', '178', '188', '189', '190', '182', '183', '186', '187']",restatement,"['restatement', 'restatement_nucleus', 'e-elaboration', 'e-elaboration_nucleus', 'list', 'reason-S', 'reason-S_nucleus', 'concession', 'concession_nucleus', 'motivation', 'motivation_nucleus', 'cause_nucleus', 'means', 'means_nucleus', 'root']","['(', 'OSCE', ')']",3,1552,38,15,14,"['88', '87', '174', '86', '176', '175', '177', '178', '188']","['restatement', 'restatement_nucleus', 'e-elaboration', 'e-elaboration_nucleus', 'list', 'reason-S', 'reason-S_nucleus', 'concession', 'concession_nucleus']",9,8
3353,UNSC_2014_SPV.7219_spch009_edu_Australia.txt,UNSC_2014_SPV.7219_spch009,4636,4734,88,and an extension of the work of the OSCE observer mission to include border monitoring activities.,_,_,_,_,_,_,_,4644,4742,46,16,378,8,777.0,89,"['89', '175', '177', '178', '188', '189', '190', '182', '183', '186', '187']",list,"['list', 'reason-S', 'reason-S_nucleus', 'concession', 'concession_nucleus', 'motivation', 'motivation_nucleus', 'cause_nucleus', 'means', 'means_nucleus', 'root']","['and', 'an', 'extension', 'of', 'the', 'work', 'of', 'the', 'OSCE', 'observer', 'mission', 'to', 'include', 'border', 'monitoring', 'activities', '.']",17,1552,38,11,10,"['89', '175', '177', '178', '188']","['list', 'reason-S', 'reason-S_nucleus', 'concession', 'concession_nucleus']",5,4
3354,UNSC_2014_SPV.7219_spch009_edu_Australia.txt,UNSC_2014_SPV.7219_spch009,4735,4766,89,But we have yet to see results;,_,_,_,_,_,_,_,4743,4774,47,16,378,8,777.0,90,"['90', '91', '188', '189', '190', '182', '183', '186', '187']",reason-S,"['reason-S', 'reason-S_nucleus', 'concession_nucleus', 'motivation', 'motivation_nucleus', 'cause_nucleus', 'means', 'means_nucleus', 'root']","['But', 'we', 'have', 'yet', 'to', 'see', 'results', ';']",8,1553,39,9,9,"['90', '91', '188']","['reason-S', 'reason-S_nucleus', 'concession_nucleus']",3,3
3355,UNSC_2014_SPV.7219_spch009_edu_Australia.txt,UNSC_2014_SPV.7219_spch009,4767,4799,90,those efforts must be redoubled.,_,_,_,_,_,_,_,4775,4807,47,16,378,8,777.0,91,"['91', '188', '189', '190', '182', '183', '186', '187']",reason-S_nucleus,"['reason-S_nucleus', 'concession_nucleus', 'motivation', 'motivation_nucleus', 'cause_nucleus', 'means', 'means_nucleus', 'root']","['those', 'efforts', 'must', 'be', 'redoubled', '.']",6,1553,39,8,8,"['91', '188']","['reason-S_nucleus', 'concession_nucleus']",2,2
3356,UNSC_2014_SPV.7219_spch009_edu_Australia.txt,UNSC_2014_SPV.7219_spch009,4800,4810,91,We thought,_,_,_,_,_,_,_,4809,4819,49,18,379,9,778.0,92,"['92', '93', '179', '191', '181', '190', '182', '183', '186', '187']",attribution,"['attribution', 'attribution_nucleus', 'elaboration_nucleus', 'motivation', 'motivation_nucleus', 'motivation_nucleus', 'cause_nucleus', 'means', 'means_nucleus', 'root']","['We', 'thought']",2,1554,40,10,10,"['92', '93', '179', '191', '181']","['attribution', 'attribution_nucleus', 'elaboration_nucleus', 'motivation', 'motivation_nucleus']",5,5
3357,UNSC_2014_SPV.7219_spch009_edu_Australia.txt,UNSC_2014_SPV.7219_spch009,4811,4877,92,that the situation in Ukraine had already caused too much tragedy.,_,_,_,_,_,_,_,4820,4886,49,18,379,9,778.0,93,"['93', '179', '191', '181', '190', '182', '183', '186', '187']",attribution_nucleus,"['attribution_nucleus', 'elaboration_nucleus', 'motivation', 'motivation_nucleus', 'motivation_nucleus', 'cause_nucleus', 'means', 'means_nucleus', 'root']","['that', 'the', 'situation', 'in', 'Ukraine', 'had', 'already', 'caused', 'too', 'much', 'tragedy', '.']",12,1554,40,9,9,"['93', '179', '191', '181']","['attribution_nucleus', 'elaboration_nucleus', 'motivation', 'motivation_nucleus']",4,4
3358,UNSC_2014_SPV.7219_spch009_edu_Australia.txt,UNSC_2014_SPV.7219_spch009,4878,4948,93,The horrific loss of Flight MH-17 has added immeasurably to that toll.,_,_,_,_,_,_,_,4887,4957,50,18,379,9,778.0,94,"['94', '179', '191', '181', '190', '182', '183', '186', '187']",elaboration,"['elaboration', 'elaboration_nucleus', 'motivation', 'motivation_nucleus', 'motivation_nucleus', 'cause_nucleus', 'means', 'means_nucleus', 'root']","['The', 'horrific', 'loss', 'of', 'Flight', 'MH-17', 'has', 'added', 'immeasurably', 'to', 'that', 'toll', '.']",13,1555,41,9,9,"['94', '179', '191', '181']","['elaboration', 'elaboration_nucleus', 'motivation', 'motivation_nucleus']",4,4
3359,UNSC_2014_SPV.7219_spch009_edu_Australia.txt,UNSC_2014_SPV.7219_spch009,4949,5007,94,It is time for the international community to stand as one,_,_,_,_,_,_,_,4958,5016,51,18,379,9,778.0,95,"['95', '181', '190', '182', '183', '186', '187']",purpose_nucleus,"['purpose_nucleus', 'motivation_nucleus', 'motivation_nucleus', 'cause_nucleus', 'means', 'means_nucleus', 'root']","['It', 'is', 'time', 'for', 'the', 'international', 'community', 'to', 'stand', 'as', 'one']",11,1556,42,7,7,"['95', '181']","['purpose_nucleus', 'motivation_nucleus']",2,2
3360,UNSC_2014_SPV.7219_spch009_edu_Australia.txt,UNSC_2014_SPV.7219_spch009,5008,5082,95,to ensure that those responsible for that tragic crime are held to account,_,_,_,_,_,_,_,5017,5091,51,18,379,9,778.0,96,"['96', '180', '95', '181', '190', '182', '183', '186', '187']",conjunction,"['conjunction', 'purpose', 'purpose_nucleus', 'motivation_nucleus', 'motivation_nucleus', 'cause_nucleus', 'means', 'means_nucleus', 'root']","['to', 'ensure', 'that', 'those', 'responsible', 'for', 'that', 'tragic', 'crime', 'are', 'held', 'to', 'account']",13,1556,42,9,9,"['96', '180', '95', '181']","['conjunction', 'purpose', 'purpose_nucleus', 'motivation_nucleus']",4,4
3361,UNSC_2014_SPV.7219_spch009_edu_Australia.txt,UNSC_2014_SPV.7219_spch009,5083,5171,96,and to make every effort to bring to an end the violence and destabilization in Ukraine.,_,_,_,_,_,_,_,5092,5180,51,18,379,9,778.0,97,"['97', '180', '95', '181', '190', '182', '183', '186', '187']",conjunction,"['conjunction', 'purpose', 'purpose_nucleus', 'motivation_nucleus', 'motivation_nucleus', 'cause_nucleus', 'means', 'means_nucleus', 'root']","['and', 'to', 'make', 'every', 'effort', 'to', 'bring', 'to', 'an', 'end', 'the', 'violence', 'and', 'destabilization', 'in', 'Ukraine', '.']",17,1556,42,9,9,"['97', '180', '95', '181']","['conjunction', 'purpose', 'purpose_nucleus', 'motivation_nucleus']",4,4
3362,UNSC_2014_SPV.7219_spch010_edu_Luxembourg.txt,UNSC_2014_SPV.7219_spch010,0,102,0,"I also thank the Under-Secretary-General for Political Affairs, Mr. Jeffrey Feltman, for his briefing.",_,_,_,_,_,_,_,0,102,0,0,380,0,779.0,1,"['1', '98', '99', '105', '108', '109', '110']",preparation,"['preparation', 'preparation_nucleus', 'background', 'background_nucleus', 'reason-S_nucleus', 'joint', 'root']","['I', 'also', 'thank', 'the', 'Under', '-', 'Secretary', '-', 'General', 'for', 'Political', 'Affairs', ',', 'Mr.', 'Jeffrey', 'Feltman', ',', 'for', 'his', 'briefing', '.']",21,1557,0,7,6,['1'],['preparation'],1,1
3363,UNSC_2014_SPV.7219_spch010_edu_Luxembourg.txt,UNSC_2014_SPV.7219_spch010,103,147,1,"At the start ofmy remarks, Iwish to express,",_,_,_,_,_,_,_,104,148,2,2,381,1,780.0,2,"['2', '94', '95', '97', '98', '99', '105', '108', '109', '110']",e-elaboration_nucleus,"['e-elaboration_nucleus', 'sameunit', 'elaboration_nucleus', 'elaboration_nucleus', 'preparation_nucleus', 'background', 'background_nucleus', 'reason-S_nucleus', 'joint', 'root']","['At', 'the', 'start', 'ofmy', 'remarks', ',', 'Iwish', 'to', 'express', ',']",10,1558,1,10,8,"['2', '94', '95', '97']","['e-elaboration_nucleus', 'sameunit', 'elaboration_nucleus', 'elaboration_nucleus']",4,3
3364,UNSC_2014_SPV.7219_spch010_edu_Luxembourg.txt,UNSC_2014_SPV.7219_spch010,148,205,2,"on behalf of the Government and the people of Luxembourg,",_,_,_,_,_,_,_,149,206,2,2,381,1,780.0,3,"['3', '2', '94', '95', '97', '98', '99', '105', '108', '109', '110']",e-elaboration,"['e-elaboration', 'e-elaboration_nucleus', 'sameunit', 'elaboration_nucleus', 'elaboration_nucleus', 'preparation_nucleus', 'background', 'background_nucleus', 'reason-S_nucleus', 'joint', 'root']","['on', 'behalf', 'of', 'the', 'Government', 'and', 'the', 'people', 'of', 'Luxembourg', ',']",11,1558,1,11,9,"['3', '2', '94', '95', '97']","['e-elaboration', 'e-elaboration_nucleus', 'sameunit', 'elaboration_nucleus', 'elaboration_nucleus']",5,4
3365,UNSC_2014_SPV.7219_spch010_edu_Luxembourg.txt,UNSC_2014_SPV.7219_spch010,206,319,3,my most sincere condolences to the families and relatives of the 298 people aboard the Malaysia Airlines aircraft,_,_,_,_,_,_,_,207,320,2,2,381,1,780.0,4,"['4', '96', '95', '97', '98', '99', '105', '108', '109', '110']",e-elaboration_nucleus,"['e-elaboration_nucleus', 'sameunit', 'elaboration_nucleus', 'elaboration_nucleus', 'preparation_nucleus', 'background', 'background_nucleus', 'reason-S_nucleus', 'joint', 'root']","['my', 'most', 'sincere', 'condolences', 'to', 'the', 'families', 'and', 'relatives', 'of', 'the', '298', 'people', 'aboard', 'the', 'Malaysia', 'Airlines', 'aircraft']",18,1558,1,10,8,"['4', '96', '95', '97']","['e-elaboration_nucleus', 'sameunit', 'elaboration_nucleus', 'elaboration_nucleus']",4,3
3366,UNSC_2014_SPV.7219_spch010_edu_Luxembourg.txt,UNSC_2014_SPV.7219_spch010,320,400,4,that crashed yesterday afternoon near the village of Grabovo in eastern Ukraine.,_,_,_,_,_,_,_,321,401,2,2,381,1,780.0,5,"['5', '4', '96', '95', '97', '98', '99', '105', '108', '109', '110']",e-elaboration,"['e-elaboration', 'e-elaboration_nucleus', 'sameunit', 'elaboration_nucleus', 'elaboration_nucleus', 'preparation_nucleus', 'background', 'background_nucleus', 'reason-S_nucleus', 'joint', 'root']","['that', 'crashed', 'yesterday', 'afternoon', 'near', 'the', 'village', 'of', 'Grabovo', 'in', 'eastern', 'Ukraine', '.']",13,1558,1,11,9,"['5', '4', '96', '95', '97']","['e-elaboration', 'e-elaboration_nucleus', 'sameunit', 'elaboration_nucleus', 'elaboration_nucleus']",5,4
3367,UNSC_2014_SPV.7219_spch010_edu_Luxembourg.txt,UNSC_2014_SPV.7219_spch010,401,467,5,Among the victims was a Dutch-English family living in Luxembourg.,_,_,_,_,_,_,_,402,468,3,2,381,1,780.0,6,"['6', '95', '97', '98', '99', '105', '108', '109', '110']",elaboration,"['elaboration', 'elaboration_nucleus', 'elaboration_nucleus', 'preparation_nucleus', 'background', 'background_nucleus', 'reason-S_nucleus', 'joint', 'root']","['Among', 'the', 'victims', 'was', 'a', 'Dutch', '-', 'English', 'family', 'living', 'in', 'Luxembourg', '.']",13,1559,2,9,8,"['6', '95', '97']","['elaboration', 'elaboration_nucleus', 'elaboration_nucleus']",3,3
3368,UNSC_2014_SPV.7219_spch010_edu_Luxembourg.txt,UNSC_2014_SPV.7219_spch010,468,660,6,"Our sympathy also goes out to the Governments and the peoples of the Netherlands, Malaysia, Germany, Australia, Belgium, Canada, Indonesia, New Zealand, the Philippines and the United Kingdom.",_,_,_,_,_,_,_,469,661,4,2,381,1,780.0,7,"['7', '97', '98', '99', '105', '108', '109', '110']",elaboration,"['elaboration', 'elaboration_nucleus', 'preparation_nucleus', 'background', 'background_nucleus', 'reason-S_nucleus', 'joint', 'root']","['Our', 'sympathy', 'also', 'goes', 'out', 'to', 'the', 'Governments', 'and', 'the', 'peoples', 'of', 'the', 'Netherlands', ',', 'Malaysia', ',', 'Germany', ',', 'Australia', ',', 'Belgium', ',', 'Canada', ',', 'Indonesia', ',', 'New', 'Zealand', ',', 'the', 'Philippines', 'and', 'the', 'United', 'Kingdom', '.']",37,1560,3,8,7,"['7', '97']","['elaboration', 'elaboration_nucleus']",2,2
3369,UNSC_2014_SPV.7219_spch010_edu_Luxembourg.txt,UNSC_2014_SPV.7219_spch010,661,746,7,The international community owes it to the victims to shed light on the circumstances,_,_,_,_,_,_,_,663,748,6,4,382,2,781.0,8,"['8', '100', '10', '103', '104', '105', '108', '109', '110']",e-elaboration_nucleus,"['e-elaboration_nucleus', 'motivation', 'motivation_nucleus', 'reason-N_nucleus', 'reason-N_nucleus', 'background_nucleus', 'reason-S_nucleus', 'joint', 'root']","['The', 'international', 'community', 'owes', 'it', 'to', 'the', 'victims', 'to', 'shed', 'light', 'on', 'the', 'circumstances']",14,1561,4,9,8,"['8', '100', '10', '103', '104', '105', '108']","['e-elaboration_nucleus', 'motivation', 'motivation_nucleus', 'reason-N_nucleus', 'reason-N_nucleus', 'background_nucleus', 'reason-S_nucleus']",7,7
3370,UNSC_2014_SPV.7219_spch010_edu_Luxembourg.txt,UNSC_2014_SPV.7219_spch010,747,777,8,that led to this tragic event.,_,_,_,_,_,_,_,749,779,6,4,382,2,781.0,9,"['9', '8', '100', '10', '103', '104', '105', '108', '109', '110']",e-elaboration,"['e-elaboration', 'e-elaboration_nucleus', 'motivation', 'motivation_nucleus', 'reason-N_nucleus', 'reason-N_nucleus', 'background_nucleus', 'reason-S_nucleus', 'joint', 'root']","['that', 'led', 'to', 'this', 'tragic', 'event', '.']",7,1561,4,10,9,"['9', '8', '100', '10', '103', '104', '105', '108']","['e-elaboration', 'e-elaboration_nucleus', 'motivation', 'motivation_nucleus', 'reason-N_nucleus', 'reason-N_nucleus', 'background_nucleus', 'reason-S_nucleus']",8,8
3371,UNSC_2014_SPV.7219_spch010_edu_Luxembourg.txt,UNSC_2014_SPV.7219_spch010,778,888,9,A transparent and independent comprehensive international investigation must be completed as soon as possible.,_,_,_,_,_,_,_,780,890,7,4,382,2,781.0,10,"['10', '103', '104', '105', '108', '109', '110']",motivation_nucleus,"['motivation_nucleus', 'reason-N_nucleus', 'reason-N_nucleus', 'background_nucleus', 'reason-S_nucleus', 'joint', 'root']","['A', 'transparent', 'and', 'independent', 'comprehensive', 'international', 'investigation', 'must', 'be', 'completed', 'as', 'soon', 'as', 'possible', '.']",15,1562,5,7,6,"['10', '103', '104', '105', '108']","['motivation_nucleus', 'reason-N_nucleus', 'reason-N_nucleus', 'background_nucleus', 'reason-S_nucleus']",5,5
3372,UNSC_2014_SPV.7219_spch010_edu_Luxembourg.txt,UNSC_2014_SPV.7219_spch010,889,963,10,"Safe and unhindered access must be granted to international investigators,",_,_,_,_,_,_,_,891,965,8,4,382,2,781.0,11,"['11', '102', '103', '104', '105', '108', '109', '110']",conjunction,"['conjunction', 'reason-N', 'reason-N_nucleus', 'reason-N_nucleus', 'background_nucleus', 'reason-S_nucleus', 'joint', 'root']","['Safe', 'and', 'unhindered', 'access', 'must', 'be', 'granted', 'to', 'international', 'investigators', ',']",11,1563,6,8,7,"['11', '102', '103', '104', '105', '108']","['conjunction', 'reason-N', 'reason-N_nucleus', 'reason-N_nucleus', 'background_nucleus', 'reason-S_nucleus']",6,6
3373,UNSC_2014_SPV.7219_spch010_edu_Luxembourg.txt,UNSC_2014_SPV.7219_spch010,964,1048,11,as well as to observers from the Organization for Security and Cooperation in Europe,_,_,_,_,_,_,_,966,1050,8,4,382,2,781.0,12,"['12', '101', '102', '103', '104', '105', '108', '109', '110']",restatement_nucleus,"['restatement_nucleus', 'conjunction', 'reason-N', 'reason-N_nucleus', 'reason-N_nucleus', 'background_nucleus', 'reason-S_nucleus', 'joint', 'root']","['as', 'well', 'as', 'to', 'observers', 'from', 'the', 'Organization', 'for', 'Security', 'and', 'Cooperation', 'in', 'Europe']",14,1563,6,9,8,"['12', '101', '102', '103', '104', '105', '108']","['restatement_nucleus', 'conjunction', 'reason-N', 'reason-N_nucleus', 'reason-N_nucleus', 'background_nucleus', 'reason-S_nucleus']",7,7
3374,UNSC_2014_SPV.7219_spch010_edu_Luxembourg.txt,UNSC_2014_SPV.7219_spch010,1049,1055,12,(OSCE),_,_,_,_,_,_,_,1051,1057,8,4,382,2,781.0,13,"['13', '12', '101', '102', '103', '104', '105', '108', '109', '110']",restatement,"['restatement', 'restatement_nucleus', 'conjunction', 'reason-N', 'reason-N_nucleus', 'reason-N_nucleus', 'background_nucleus', 'reason-S_nucleus', 'joint', 'root']","['(', 'OSCE', ')']",3,1563,6,10,9,"['13', '12', '101', '102', '103', '104', '105', '108']","['restatement', 'restatement_nucleus', 'conjunction', 'reason-N', 'reason-N_nucleus', 'reason-N_nucleus', 'background_nucleus', 'reason-S_nucleus']",8,8
3375,UNSC_2014_SPV.7219_spch010_edu_Luxembourg.txt,UNSC_2014_SPV.7219_spch010,1056,1098,13,and representatives of affected countries.,_,_,_,_,_,_,_,1058,1100,8,4,382,2,781.0,14,"['14', '102', '103', '104', '105', '108', '109', '110']",conjunction,"['conjunction', 'reason-N', 'reason-N_nucleus', 'reason-N_nucleus', 'background_nucleus', 'reason-S_nucleus', 'joint', 'root']","['and', 'representatives', 'of', 'affected', 'countries', '.']",6,1563,6,8,7,"['14', '102', '103', '104', '105', '108']","['conjunction', 'reason-N', 'reason-N_nucleus', 'reason-N_nucleus', 'background_nucleus', 'reason-S_nucleus']",6,6
3376,UNSC_2014_SPV.7219_spch010_edu_Luxembourg.txt,UNSC_2014_SPV.7219_spch010,1099,1155,14,All parties involved should fully cooperate to that end.,_,_,_,_,_,_,_,1101,1157,9,4,382,2,781.0,15,"['15', '106', '104', '105', '108', '109', '110']",elaboration_nucleus,"['elaboration_nucleus', 'reason-N', 'reason-N_nucleus', 'background_nucleus', 'reason-S_nucleus', 'joint', 'root']","['All', 'parties', 'involved', 'should', 'fully', 'cooperate', 'to', 'that', 'end', '.']",10,1564,7,7,6,"['15', '106', '104', '105', '108']","['elaboration_nucleus', 'reason-N', 'reason-N_nucleus', 'background_nucleus', 'reason-S_nucleus']",5,5
3377,UNSC_2014_SPV.7219_spch010_edu_Luxembourg.txt,UNSC_2014_SPV.7219_spch010,1156,1208,15,We commend the Ukrainian authorities in that regard.,_,_,_,_,_,_,_,1158,1210,10,4,382,2,781.0,16,"['16', '15', '106', '104', '105', '108', '109', '110']",elaboration,"['elaboration', 'elaboration_nucleus', 'reason-N', 'reason-N_nucleus', 'background_nucleus', 'reason-S_nucleus', 'joint', 'root']","['We', 'commend', 'the', 'Ukrainian', 'authorities', 'in', 'that', 'regard', '.']",9,1565,8,8,7,"['16', '15', '106', '104', '105', '108']","['elaboration', 'elaboration_nucleus', 'reason-N', 'reason-N_nucleus', 'background_nucleus', 'reason-S_nucleus']",6,6
